,Post_ID,Comment,Created_Time,Comment_ID,Commenter_ID,Likes
13,190556161005811_1179727048755379,"Yeah! Congrats on the work anniversary and the milestone achievement.  I absolutely know that feeling, and am so very proud to be a part of our Company too.",2016-09-08T23:53:12+0000,1179727048755379_1180815701979847,10204805539647481,0
14,190556161005811_1178596825535068,"And, my brother, Martin Vodicka, is one of them!! :-)",2016-09-06T23:02:01+0000,1178596825535068_1178662372195180,10202967025616087,0
15,190556161005811_1173331579394926,"Wow, Jen.  Incredible.",2016-09-02T16:43:21+0000,1173331579394926_1174298079298276,10201790142393103,0
16,190556161005811_1173331579394926,Terri the bobcat walked behind the building where we work.   It's quite large.,2016-09-02T17:20:51+0000,1173331579394926_1174329809295103,10204688319355436,1
17,190556161005811_1173331579394926,Beautiful,2016-09-03T00:51:51+0000,1173331579394926_1174651815929569,683583291714396,0
18,190556161005811_1173331579394926,"Jaime, aren't these Rob's pix?",2016-09-03T03:17:42+0000,1173331579394926_1174772029250881,10152429233167722,0
19,190556161005811_1173331579394926,Enjoy! It's been at PCD for a long time!,2016-09-03T18:07:11+0000,1173331579394926_1175396889188395,10211416685439624,2
20,190556161005811_1173331579394926,Wow bobcat side your house,2016-09-03T23:15:39+0000,1173331579394926_1175625295832221,684481141729487,0
21,190556161005811_1148783865183031,Lol.,2016-08-05T23:42:07+0000,1148783865183031_1148803248514426,10203596100925735,0
22,190556161005811_1146545142073570,Comfortable for whom?,2016-08-03T11:10:43+0000,1146545142073570_1147010718693679,4620242682124,2
23,190556161005811_1136696839725067,Lara Maierhofer,2016-07-19T02:36:16+0000,1136696839725067_1136896663038418,10152563974892933,0
24,190556161005811_1136696839725067,Cute,2016-07-19T14:26:56+0000,1136696839725067_1137238319670919,1042559522442020,0
25,190556161005811_1136696839725067,It's amazing he just sat there for his picture!!,2016-07-19T17:05:05+0000,1136696839725067_1137341742993910,1488152838120920,1
26,190556161005811_1119292994798785,"""don't get close enough to measure the snake's length""......Thank you! My favorite piece of advice :)",2016-06-21T19:04:11+0000,1119292994798785_1119296181465133,10152062242042688,1
27,190556161005811_1119292994798785,the photographer looks like they got pretty close.,2016-06-21T19:26:32+0000,1119292994798785_1119303774797707,973329999350337,0
28,190556161005811_1119292994798785,Not going to lie. I'm a bit nervous about this when we visit Badlands NP. I've been spoiled with no snakes for 9.5 years.,2016-06-21T19:46:33+0000,1119292994798785_1119319764796108,10202882592398804,0
29,190556161005811_1111663392228412,"Hey Col, play some skynard!",2016-06-08T22:19:56+0000,1111663392228412_1111673422227409,973329999350337,1
30,190556161005811_1108880489173369,"Love it, come one come all.  Should be a great time...",2016-06-04T14:43:16+0000,1108880489173369_1109132385814846,10152095385245836,0
31,190556161005811_1103519049709513,"Congrats Sgt.Hyche, have a great Retirement!!!",2016-05-26T03:23:32+0000,1103519049709513_1103749559686462,10204818935226553,0
32,190556161005811_1089986657729419,Good luck everyone! You'll be great as always!,2016-05-04T02:05:27+0000,1089986657729419_1090818447646240,10211416685439624,1
33,190556161005811_1075654452495973,Humm...uncineration!?,2016-04-09T18:02:14+0000,1075654452495973_1076040425790709,10211416685439624,1
34,190556161005811_1070724736322278,Alan Bruns,2016-04-01T12:12:37+0000,1070724736322278_1070998329628252,10205058523959233,0
35,190556161005811_1056738654387553,"Farewell Shawn, good luck and God's speed in all you do.  Great working with you...",2016-03-17T03:37:33+0000,1056738654387553_1056910627703689,10152095385245836,1
